B1069B1599,775, SC12-ERS070021,2335,98.7179487179,78,78,1
B1069B1599,775, SC12-ERS043860,2565,98.7179487179,78,78,1
B1069B1599,775, SC12-ERS044162,2339,98.7179487179,78,78,1
B1069B1599,775, SC12-ERS043853,2153,98.7179487179,78,78,1
B1069B1599,776, SC12-ERS044109,2591,98.8980716253,363,363,1
B1069B1599,2235, SC12-ERS070169,901,98.9090909091,275,275,1
B1069B1599,2235, SC12-ERS043836,880,98.9090909091,275,275,1
B1069B1599,2235, SC12-ERS044171,800,98.9090909091,275,275,1
B1069B1599,2235, SC12-ERS070021,793,98.9090909091,275,275,1
B1069B1599,2235, SC12-ERS043860,834,98.9090909091,275,275,1
B1069B1599,2235, SC12-ERS044162,840,98.9090909091,275,275,1
B1069B1599,2235, SC12-ERS043853,864,98.9090909091,275,275,1
B1069B1599,790, ERS043953,2676,98.9690721649,97,97,1
B1069B1599,807, SC12-ERS043907,2762,98.9690721649,194,194,1
B1069B1599,807, SC12-ERS044147,1415,98.9690721649,194,194,1
B1069B1599,807, SC12-ERS044109,495,98.9690721649,194,194,1
B1069B1599,2579, SC12-ERS044147,573,99.0291262136,103,103,1
B1069B1599,2267, SC12-ERS070169,2367,99.0476190476,105,105,1
B1069B1599,2267, SC12-ERS043836,2717,99.0476190476,105,105,1
B1069B1599,2267, SC12-ERS044171,2789,99.0476190476,105,105,1
B1069B1599,2267, SC12-ERS070021,1970,99.0476190476,105,105,1
B1069B1599,2267, SC12-ERS043860,2603,99.0476190476,105,105,1
B1069B1599,2267, SC12-ERS044162,2226,99.0476190476,105,105,1
B1069B1599,2267, SC12-ERS043853,2103,99.0476190476,105,105,1
B1069B1599,760, SC12-ERS043907,2152,99.1228070175,114,114,1
B1069B1599,19, SC12-ERS070021,887,99.1379310345,232,232,1
B1069B1599,774, SC12-ERS043907,2136,99.2424242424,132,132,1
B1069B1599,2244, SC12-ERS044109,2206,99.2743105951,689,689,1
B1069B1599,2193, SC12-ERS070169,945,99.3788819876,161,161,1
B1069B1599,2193, SC12-ERS043836,924,99.3788819876,161,161,1
B1069B1599,2193, SC12-ERS044171,844,99.3788819876,161,161,1
B1069B1599,2193, SC12-ERS070021,837,99.3788819876,161,161,1
B1069B1599,2193, SC12-ERS043860,878,99.3788819876,161,161,1
B1069B1599,2193, SC12-ERS044162,884,99.3788819876,161,161,1
B1069B1599,2193, SC12-ERS043853,908,99.3788819876,161,161,1
B1069B1599,753, SC12-ERS043907,2159,99.4434137291,539,539,1
B1069B1599,753, SC12-ERS044147,1923,99.4434137291,539,539,1
B1069B1599,797, SC12-ERS070169,2396,99.4923857868,197,197,1
B1069B1599,797, ERS043923,2218,99.4923857868,197,197,1
B1069B1599,797, SC12-ERS043836,2064,99.4923857868,197,197,1
B1069B1599,797, SC12-ERS044171,2769,99.4923857868,197,197,1
B1069B1599,797, SC12-ERS070021,1830,99.4923857868,197,197,1
B1069B1599,797, SC12-ERS043860,2179,99.4923857868,197,197,1
B1069B1599,797, SC12-ERS044162,1951,99.4923857868,197,197,1
B1069B1599,797, SC12-ERS043853,2574,99.4923857868,197,197,1
B1069B1599,797, SC12-ERS044109,2087,99.4923857868,197,197,1
B1069B1599,797, SC12-ERS043907,2749,99.4923857868,197,197,1
B1069B1599,19, SC12-ERS070169,1004,99.5689655172,232,232,1
B1069B1599,19, SC12-ERS043836,974,99.5689655172,232,232,1
B1069B1599,19, SC12-ERS044171,894,99.5689655172,232,232,1
B1069B1599,19, SC12-ERS043860,928,99.5689655172,232,232,1
B1069B1599,19, SC12-ERS044162,940,99.5689655172,232,232,1
B1069B1599,19, SC12-ERS043853,958,99.5689655172,232,232,1
B1069B1599,721, SC12-ERS043907,2084,99.5967741935,248,248,1
B1069B1599,721, SC12-ERS044109,2653,99.5967741935,248,248,1
B1069B1599,721, SC12-ERS044147,2027,99.5967741935,248,248,1
B1069B1599,2259, SC12-ERS070169,1974,99.6,250,250,1
B1069B1599,2259, SC12-ERS043836,2181,99.6,250,250,1
B1069B1599,2259, SC12-ERS044171,2610,99.6,250,250,1
B1069B1599,2259, SC12-ERS070021,2529,99.6,250,250,1
B1069B1599,2259, SC12-ERS043860,1838,99.6,250,250,1
B1069B1599,2259, SC12-ERS044162,2379,99.6,250,250,1
B1069B1599,2259, SC12-ERS043853,2676,99.6,250,250,1
B1069B1599,1795, SC12-ERS044171,2234,99.6055226824,507,507,1
B1069B1599,1795, SC12-ERS044162,2613,99.6055226824,507,507,1
B1069B1599,754, SC12-ERS043907,2158,99.6175908222,523,523,1
B1069B1599,754, SC12-ERS044147,1924,99.6175908222,523,523,1
B1069B1599,2239, SC12-ERS044109,2212,99.6282527881,269,269,1
